,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
25461,25462,5728,2024-03-30,Camera,Clothing,15,2135.96,PayPal,Cancelled,Chennai,32039.4,2024,3,30
25481,25482,3802,2024-03-10,Camera,Electronics,2,1236.59,Debit Card,Completed,Delhi,2473.18,2024,3,10
25489,25490,5406,2024-03-20,Shoes,Electronics,10,508.63,PayPal,Completed,Pune,5086.3,2024,3,20
25507,25508,9224,2024-03-10,Headphones,Accessories,19,686.12,Credit Card,Completed,Pune,13036.28,2024,3,10
25508,25509,9324,2024-03-02,Headphones,Home Appliances,15,767.88,PayPal,Returned,Delhi,11518.2,2024,3,2
25539,25540,1068,2024-03-13,TV,Accessories,22,2383.54,PayPal,Completed,Delhi,52437.88,2024,3,13
25544,25545,3153,2024-03-28,TV,Clothing,14,2128.38,PayPal,Completed,Hyderabad,29797.32,2024,3,28
25589,25590,2361,2024-03-10,TV,Home Appliances,14,2117.47,Credit Card,Cancelled,Bangalore,29644.58,2024,3,10
25621,25622,8233,2024-03-30,Camera,Home Appliances,7,1395.27,PayPal,Completed,Mumbai,9766.89,2024,3,30
25692,25693,6057,2024-03-07,Tablet,Clothing,13,487.84,Credit Card,Completed,Bangalore,6341.92,2024,3,7
25762,25763,7447,2024-03-06,Tablet,Accessories,16,1937.37,Credit Card,Completed,Pune,30997.92,2024,3,6
25774,25775,1452,2024-03-19,Headphones,Accessories,2,2236.66,UPI,Completed,Bangalore,4473.32,2024,3,19
25786,25787,1637,2024-03-21,Tablet,Clothing,18,76.88,Cash,Completed,Bangalore,1383.84,2024,3,21
25804,25805,9895,2024-03-25,Shoes,Home Appliances,21,1851.52,UPI,Completed,Delhi,38881.92,2024,3,25
25812,25813,1027,2024-03-20,Mobile,Accessories,14,1640.88,PayPal,Completed,Pune,22972.32,2024,3,20
25828,25829,4665,2024-03-29,Laptop,Accessories,15,1859.51,Cash,Returned,Pune,27892.65,2024,3,29
25830,25831,1350,2024-03-05,Headphones,Home Appliances,5,1356.26,PayPal,Completed,Hyderabad,6781.3,2024,3,5
25842,25843,3280,2024-03-20,Mobile,Accessories,20,1395.31,UPI,Returned,Mumbai,27906.2,2024,3,20
25857,25858,9072,2024-03-31,Shoes,Clothing,9,1444.19,PayPal,Completed,Delhi,12997.71,2024,3,31
25873,25874,1872,2024-03-20,TV,Accessories,13,465.78,UPI,Completed,Kolkata,6055.14,2024,3,20
25892,25893,3876,2024-03-16,Watch,Electronics,19,279.55,Credit Card,Completed,Delhi,5311.45,2024,3,16
25907,25908,6838,2024-03-26,Mobile,Home Appliances,7,2119.04,Debit Card,Completed,Delhi,14833.28,2024,3,26
25916,25917,7288,2024-03-11,Tablet,Home Appliances,15,610.19,PayPal,Cancelled,Hyderabad,9152.85,2024,3,11
26036,26037,1533,2024-03-28,Tablet,Accessories,4,1173.67,Credit Card,Completed,Chennai,4694.68,2024,3,28
26067,26068,1664,2024-03-04,Camera,Accessories,22,1665.06,UPI,Completed,Chennai,36631.32,2024,3,4
26069,26070,1627,2024-03-07,Camera,Clothing,21,359.34,UPI,Cancelled,Hyderabad,7546.14,2024,3,7
26090,26091,6513,2024-03-03,Headphones,Accessories,21,160.02,PayPal,Completed,Mumbai,3360.42,2024,3,3
26110,26111,9108,2024-03-28,Shoes,Clothing,8,647.85,PayPal,Cancelled,Chennai,5182.8,2024,3,28
26129,26130,2338,2024-03-21,Camera,Accessories,12,205.92,Credit Card,Completed,Hyderabad,2471.04,2024,3,21
26139,26140,9882,2024-03-14,Shoes,Clothing,19,1641.66,UPI,Completed,Delhi,31191.54,2024,3,14
26197,26198,8794,2024-03-31,TV,Electronics,11,1551.97,Credit Card,Completed,Bangalore,17071.67,2024,3,31
26207,26208,7164,2024-03-09,Mobile,Electronics,3,1892.49,Credit Card,Completed,Delhi,5677.47,2024,3,9
26286,26287,8733,2024-03-26,Watch,Accessories,23,2472.64,Cash,Completed,Delhi,56870.72,2024,3,26
26295,26296,6518,2024-03-28,Watch,Accessories,16,1248.26,UPI,Completed,Chennai,19972.16,2024,3,28
26305,26306,3580,2024-03-23,Mobile,Home Appliances,21,2265.13,Cash,Completed,Pune,47567.73,2024,3,23
26330,26331,6351,2024-03-01,Shoes,Accessories,18,212.56,Cash,Completed,Kolkata,3826.08,2024,3,1
26332,26333,1997,2024-03-09,TV,Accessories,19,2488.7,UPI,Completed,Bangalore,47285.3,2024,3,9
26360,26361,3391,2024-03-17,Shoes,Accessories,22,960.57,UPI,Completed,Hyderabad,21132.54,2024,3,17
26416,26417,8102,2024-03-30,Headphones,Clothing,10,759.4,PayPal,Completed,Mumbai,7594.0,2024,3,30
26432,26433,5666,2024-03-19,TV,Accessories,16,1754.42,UPI,Completed,Chennai,28070.72,2024,3,19
26434,26435,2568,2024-03-24,TV,Accessories,12,2048.79,Debit Card,Returned,Delhi,24585.48,2024,3,24
26495,26496,8403,2024-03-08,Camera,Home Appliances,18,2326.98,PayPal,Cancelled,Bangalore,41885.64,2024,3,8
26505,26506,4162,2024-03-13,Laptop,Electronics,12,709.81,UPI,Cancelled,Chennai,8517.72,2024,3,13
26512,26513,3653,2024-03-14,Headphones,Clothing,16,968.54,Cash,Completed,Delhi,15496.64,2024,3,14
26513,26514,7140,2024-03-06,Laptop,Clothing,1,1640.07,Cash,Cancelled,Hyderabad,1640.07,2024,3,6
26514,26515,8219,2024-03-20,Shoes,Home Appliances,2,797.06,Debit Card,Completed,Pune,1594.12,2024,3,20
26572,26573,3168,2024-03-22,Laptop,Home Appliances,15,1781.78,PayPal,Completed,Chennai,26726.7,2024,3,22
26576,26577,7640,2024-03-20,Shoes,Electronics,7,1730.2,UPI,Completed,Delhi,12111.4,2024,3,20
26662,26663,4299,2024-03-20,TV,Accessories,23,1985.84,Debit Card,Completed,Delhi,45674.32,2024,3,20
26666,26667,6047,2024-03-09,Headphones,Clothing,23,1477.95,Cash,Completed,Pune,33992.85,2024,3,9
26676,26677,2852,2024-03-08,Mobile,Clothing,3,2498.92,Debit Card,Completed,Chennai,7496.76,2024,3,8
26681,26682,2311,2024-03-01,Tablet,Home Appliances,11,2245.94,UPI,Completed,Bangalore,24705.34,2024,3,1
26697,26698,9883,2024-03-25,Mobile,Clothing,7,941.29,Debit Card,Completed,Mumbai,6589.03,2024,3,25
26724,26725,2871,2024-03-09,Laptop,Clothing,19,168.75,UPI,Completed,Delhi,3206.25,2024,3,9
26757,26758,7081,2024-03-28,Headphones,Home Appliances,17,1065.91,Credit Card,Completed,Delhi,18120.47,2024,3,28
26780,26781,4119,2024-03-01,Headphones,Electronics,23,1170.61,Cash,Completed,Delhi,26924.03,2024,3,1
26799,26800,8620,2024-03-25,Laptop,Electronics,4,1808.36,Debit Card,Completed,Chennai,7233.44,2024,3,25
26847,26848,9433,2024-03-25,Shoes,Clothing,19,2324.42,Debit Card,Completed,Mumbai,44163.98,2024,3,25
26850,26851,8426,2024-03-29,TV,Clothing,1,1521.76,UPI,Completed,Bangalore,1521.76,2024,3,29
26854,26855,4327,2024-03-14,Tablet,Home Appliances,14,2472.62,Cash,Completed,Bangalore,34616.68,2024,3,14
26860,26861,2831,2024-03-31,Mobile,Clothing,13,1811.16,Debit Card,Cancelled,Delhi,23545.08,2024,3,31
26873,26874,2373,2024-03-08,Shoes,Accessories,17,1430.8,UPI,Completed,Delhi,24323.6,2024,3,8
26878,26879,4306,2024-03-31,Shoes,Clothing,22,1562.74,PayPal,Returned,Mumbai,34380.28,2024,3,31
26908,26909,2934,2024-03-12,Tablet,Clothing,14,212.01,PayPal,Completed,Chennai,2968.14,2024,3,12
26911,26912,2745,2024-03-30,Camera,Clothing,15,1976.45,Credit Card,Returned,Chennai,29646.75,2024,3,30
26936,26937,5490,2024-03-12,Laptop,Electronics,7,2360.8,Debit Card,Returned,Bangalore,16525.6,2024,3,12
27020,27021,6338,2024-03-01,Watch,Accessories,12,460.64,PayPal,Completed,Delhi,5527.68,2024,3,1
27045,27046,6858,2024-03-24,Camera,Accessories,11,1196.8,PayPal,Completed,Mumbai,13164.8,2024,3,24
27084,27085,7042,2024-03-19,Watch,Electronics,22,909.59,Debit Card,Completed,Delhi,20010.98,2024,3,19
27087,27088,2296,2024-03-14,TV,Electronics,18,1556.19,PayPal,Cancelled,Delhi,28011.42,2024,3,14
27095,27096,7634,2024-03-01,TV,Electronics,15,605.49,PayPal,Completed,Hyderabad,9082.35,2024,3,1
27134,27135,1852,2024-03-26,Watch,Accessories,11,1886.02,Debit Card,Completed,Chennai,20746.22,2024,3,26
27167,27168,4856,2024-03-14,Camera,Electronics,9,562.3,Cash,Completed,Bangalore,5060.7,2024,3,14
27185,27186,3836,2024-03-09,Camera,Electronics,13,1222.92,UPI,Returned,Hyderabad,15897.96,2024,3,9
27212,27213,1164,2024-03-05,Camera,Electronics,14,227.02,UPI,Returned,Chennai,3178.28,2024,3,5
27248,27249,4965,2024-03-09,Shoes,Electronics,18,1004.72,Credit Card,Completed,Kolkata,18084.96,2024,3,9
27291,27292,5335,2024-03-12,Mobile,Clothing,21,2479.29,PayPal,Completed,Hyderabad,52065.09,2024,3,12
27343,27344,3570,2024-03-16,Watch,Home Appliances,12,2277.43,Credit Card,Returned,Hyderabad,27329.16,2024,3,16
27349,27350,9573,2024-03-24,Camera,Clothing,18,2103.1,Credit Card,Completed,Bangalore,37855.8,2024,3,24
27367,27368,4354,2024-03-09,Mobile,Accessories,10,1875.05,Cash,Completed,Hyderabad,18750.5,2024,3,9
27410,27411,3727,2024-03-01,Watch,Clothing,14,1939.93,Credit Card,Completed,Kolkata,27159.02,2024,3,1
27419,27420,4493,2024-03-28,Laptop,Accessories,13,817.48,Cash,Completed,Pune,10627.24,2024,3,28
27455,27456,6986,2024-03-30,Laptop,Home Appliances,24,884.63,UPI,Returned,Pune,21231.12,2024,3,30
27468,27469,6269,2024-03-03,Mobile,Accessories,24,139.52,PayPal,Completed,Kolkata,3348.48,2024,3,3
27498,27499,7680,2024-03-13,Watch,Home Appliances,2,1127.85,PayPal,Completed,Delhi,2255.7,2024,3,13
27510,27511,1752,2024-03-10,Mobile,Clothing,3,1154.08,PayPal,Completed,Mumbai,3462.24,2024,3,10
27520,27521,1833,2024-03-12,Laptop,Electronics,7,205.84,Debit Card,Completed,Bangalore,1440.88,2024,3,12
27523,27524,2408,2024-03-26,TV,Accessories,17,785.3,Credit Card,Completed,Mumbai,13350.1,2024,3,26
27536,27537,2526,2024-03-16,Headphones,Accessories,14,373.73,Cash,Completed,Mumbai,5232.22,2024,3,16
27570,27571,1044,2024-03-07,Watch,Accessories,16,1071.51,PayPal,Completed,Hyderabad,17144.16,2024,3,7
27575,27576,6371,2024-03-10,TV,Clothing,22,2265.68,PayPal,Completed,Bangalore,49844.96,2024,3,10
27633,27634,6467,2024-03-31,Camera,Clothing,16,2093.83,Cash,Completed,Kolkata,33501.28,2024,3,31
27668,27669,2971,2024-03-19,TV,Accessories,4,1918.59,PayPal,Completed,Hyderabad,7674.36,2024,3,19
27670,27671,4655,2024-03-02,Laptop,Accessories,12,2124.39,Cash,Cancelled,Chennai,25492.68,2024,3,2
27700,27701,3896,2024-03-19,Headphones,Home Appliances,10,1026.51,Credit Card,Completed,Mumbai,10265.1,2024,3,19
27709,27710,6647,2024-03-30,Headphones,Clothing,14,1147.15,PayPal,Cancelled,Kolkata,16060.1,2024,3,30
27737,27738,7601,2024-03-06,Mobile,Home Appliances,2,1067.41,PayPal,Completed,Hyderabad,2134.82,2024,3,6
27748,27749,3028,2024-03-31,Shoes,Home Appliances,22,1986.4,Credit Card,Completed,Chennai,43700.8,2024,3,31
27766,27767,3583,2024-03-13,TV,Clothing,1,1076.59,Debit Card,Returned,Mumbai,1076.59,2024,3,13
27770,27771,2169,2024-03-18,Shoes,Accessories,18,1935.45,Cash,Cancelled,Mumbai,34838.1,2024,3,18
27795,27796,2761,2024-03-31,Tablet,Accessories,12,1658.53,UPI,Cancelled,Pune,19902.36,2024,3,31
27822,27823,5735,2024-03-07,Shoes,Home Appliances,24,185.84,UPI,Completed,Bangalore,4460.16,2024,3,7
27881,27882,9139,2024-03-01,Mobile,Electronics,20,642.22,Cash,Completed,Kolkata,12844.4,2024,3,1
27918,27919,4203,2024-03-11,TV,Home Appliances,21,956.4,Cash,Completed,Hyderabad,20084.4,2024,3,11
27937,27938,1510,2024-03-05,Mobile,Electronics,21,1761.11,PayPal,Cancelled,Kolkata,36983.31,2024,3,5
27942,27943,1073,2024-03-22,Tablet,Clothing,7,1061.74,Debit Card,Completed,Mumbai,7432.18,2024,3,22
27998,27999,8301,2024-03-26,Headphones,Accessories,9,1636.26,UPI,Returned,Bangalore,14726.34,2024,3,26
28020,28021,8626,2024-03-10,Headphones,Clothing,17,302.14,Credit Card,Completed,Bangalore,5136.38,2024,3,10
28105,28106,3074,2024-03-08,Tablet,Home Appliances,13,2433.5,UPI,Returned,Kolkata,31635.5,2024,3,8
28125,28126,3383,2024-03-17,Tablet,Clothing,21,508.06,Cash,Completed,Mumbai,10669.26,2024,3,17
28127,28128,8664,2024-03-10,Tablet,Clothing,16,2270.7,Credit Card,Completed,Kolkata,36331.2,2024,3,10
28148,28149,7874,2024-03-22,TV,Accessories,8,1478.94,PayPal,Completed,Pune,11831.52,2024,3,22
28194,28195,1069,2024-03-17,Headphones,Electronics,16,2125.42,Credit Card,Completed,Kolkata,34006.72,2024,3,17
28252,28253,3230,2024-03-30,Headphones,Home Appliances,17,1606.89,Cash,Completed,Pune,27317.13,2024,3,30
28333,28334,3192,2024-03-01,Watch,Home Appliances,15,703.63,Credit Card,Completed,Hyderabad,10554.45,2024,3,1
28347,28348,7645,2024-03-10,Watch,Electronics,2,1127.82,Credit Card,Completed,Pune,2255.64,2024,3,10
28350,28351,9166,2024-03-08,Headphones,Home Appliances,7,430.48,UPI,Cancelled,Delhi,3013.36,2024,3,8
28361,28362,4027,2024-03-10,Watch,Accessories,4,2373.02,Cash,Completed,Delhi,9492.08,2024,3,10
28379,28380,2766,2024-03-13,TV,Clothing,5,175.69,Debit Card,Completed,Bangalore,878.45,2024,3,13
28381,28382,7601,2024-03-26,Camera,Accessories,22,787.41,Credit Card,Completed,Kolkata,17323.02,2024,3,26
28449,28450,8246,2024-03-05,Shoes,Electronics,18,679.84,Cash,Completed,Mumbai,12237.12,2024,3,5
28505,28506,4083,2024-03-18,Watch,Clothing,20,733.94,Debit Card,Completed,Hyderabad,14678.8,2024,3,18
28550,28551,1015,2024-03-16,Camera,Home Appliances,12,1214.91,Debit Card,Completed,Delhi,14578.92,2024,3,16
28612,28613,7481,2024-03-28,Watch,Clothing,3,854.39,Cash,Completed,Hyderabad,2563.17,2024,3,28
28616,28617,3552,2024-03-02,Laptop,Clothing,24,2295.81,PayPal,Completed,Delhi,55099.44,2024,3,2
28633,28634,4712,2024-03-25,Camera,Clothing,15,322.95,Debit Card,Completed,Hyderabad,4844.25,2024,3,25
28644,28645,8092,2024-03-15,Laptop,Electronics,1,1206.66,UPI,Completed,Mumbai,1206.66,2024,3,15
28692,28693,2466,2024-03-19,Watch,Electronics,7,499.66,UPI,Returned,Delhi,3497.62,2024,3,19
28725,28726,7768,2024-03-23,Headphones,Electronics,7,383.71,Debit Card,Completed,Mumbai,2685.97,2024,3,23
28737,28738,3078,2024-03-25,Watch,Accessories,18,1041.53,Cash,Completed,Bangalore,18747.54,2024,3,25
28748,28749,5112,2024-03-19,Watch,Accessories,1,2262.8,Debit Card,Completed,Bangalore,2262.8,2024,3,19
28787,28788,3974,2024-03-17,Shoes,Electronics,18,1858.21,Credit Card,Completed,Pune,33447.78,2024,3,17
28809,28810,1991,2024-03-28,Laptop,Clothing,24,1921.79,PayPal,Returned,Pune,46122.96,2024,3,28
28822,28823,1986,2024-03-09,Headphones,Accessories,17,546.16,Cash,Completed,Kolkata,9284.72,2024,3,9
28824,28825,1854,2024-03-20,Camera,Electronics,19,2183.08,Credit Card,Cancelled,Pune,41478.52,2024,3,20
28956,28957,3971,2024-03-19,Watch,Clothing,2,276.55,Cash,Completed,Pune,553.1,2024,3,19
28964,28965,3264,2024-03-09,Mobile,Electronics,1,2283.58,PayPal,Completed,Kolkata,2283.58,2024,3,9
29004,29005,2595,2024-03-24,Mobile,Accessories,8,1376.77,Cash,Completed,Hyderabad,11014.16,2024,3,24
29062,29063,7062,2024-03-21,Watch,Electronics,14,2344.12,Cash,Returned,Kolkata,32817.68,2024,3,21
29063,29064,3207,2024-03-22,TV,Electronics,5,1248.64,Debit Card,Completed,Mumbai,6243.2,2024,3,22
29077,29078,2550,2024-03-24,Watch,Accessories,16,87.76,PayPal,Completed,Mumbai,1404.16,2024,3,24
29092,29093,1513,2024-03-25,TV,Home Appliances,16,1653.82,PayPal,Completed,Kolkata,26461.12,2024,3,25
29130,29131,4747,2024-03-09,Camera,Home Appliances,6,1425.63,Credit Card,Cancelled,Bangalore,8553.78,2024,3,9
29131,29132,7824,2024-03-29,Headphones,Accessories,23,61.69,PayPal,Completed,Chennai,1418.87,2024,3,29
29134,29135,3451,2024-03-02,TV,Electronics,4,85.46,Credit Card,Completed,Kolkata,341.84,2024,3,2
29139,29140,2111,2024-03-11,Mobile,Accessories,17,1583.93,Debit Card,Completed,Delhi,26926.81,2024,3,11
29165,29166,6830,2024-03-05,Shoes,Electronics,24,849.83,Cash,Completed,Hyderabad,20395.92,2024,3,5
29177,29178,9181,2024-03-26,Tablet,Clothing,5,2328.76,Debit Card,Completed,Kolkata,11643.8,2024,3,26
29203,29204,9219,2024-03-23,Watch,Clothing,9,1735.57,PayPal,Completed,Bangalore,15620.13,2024,3,23
29209,29210,8037,2024-03-27,Shoes,Accessories,4,462.62,PayPal,Completed,Kolkata,1850.48,2024,3,27
29227,29228,5640,2024-03-07,Shoes,Clothing,24,2101.99,Debit Card,Cancelled,Bangalore,50447.76,2024,3,7
29287,29288,8880,2024-03-21,Shoes,Accessories,18,281.44,Credit Card,Completed,Kolkata,5065.92,2024,3,21
29307,29308,5194,2024-03-12,Headphones,Electronics,19,153.09,UPI,Returned,Bangalore,2908.71,2024,3,12
29318,29319,8849,2024-03-06,Tablet,Clothing,14,862.45,UPI,Completed,Kolkata,12074.3,2024,3,6
29328,29329,1159,2024-03-28,Headphones,Home Appliances,4,1221.66,Debit Card,Completed,Delhi,4886.64,2024,3,28
29342,29343,3390,2024-03-07,Laptop,Clothing,17,1982.47,Debit Card,Completed,Bangalore,33701.99,2024,3,7
29355,29356,9873,2024-03-02,Camera,Electronics,8,895.01,Debit Card,Completed,Chennai,7160.08,2024,3,2
29376,29377,6180,2024-03-20,Headphones,Clothing,17,1836.04,Debit Card,Completed,Bangalore,31212.68,2024,3,20
29399,29400,2357,2024-03-14,Tablet,Electronics,2,909.78,Debit Card,Completed,Chennai,1819.56,2024,3,14
29422,29423,5514,2024-03-19,Tablet,Electronics,17,1977.07,Credit Card,Completed,Chennai,33610.19,2024,3,19
29466,29467,5942,2024-03-02,Mobile,Electronics,10,1471.06,Credit Card,Completed,Chennai,14710.6,2024,3,2
29496,29497,9833,2024-03-18,Tablet,Home Appliances,12,362.62,Cash,Returned,Delhi,4351.44,2024,3,18
29497,29498,7733,2024-03-12,Laptop,Electronics,23,1309.57,PayPal,Completed,Kolkata,30120.11,2024,3,12
29567,29568,5558,2024-03-18,Camera,Home Appliances,7,1891.9,UPI,Completed,Hyderabad,13243.3,2024,3,18
29582,29583,5117,2024-03-28,Laptop,Accessories,19,2294.77,Credit Card,Completed,Delhi,43600.63,2024,3,28
29614,29615,8476,2024-03-22,Headphones,Home Appliances,19,967.92,Cash,Cancelled,Hyderabad,18390.48,2024,3,22
29615,29616,1560,2024-03-01,Headphones,Clothing,20,1853.37,PayPal,Completed,Pune,37067.4,2024,3,1
29620,29621,2909,2024-03-24,Headphones,Home Appliances,1,1648.09,PayPal,Completed,Pune,1648.09,2024,3,24
29631,29632,4447,2024-03-29,Shoes,Clothing,2,509.22,Cash,Completed,Pune,1018.44,2024,3,29
29644,29645,1345,2024-03-19,Mobile,Clothing,10,133.96,Cash,Returned,Bangalore,1339.6,2024,3,19
29646,29647,9516,2024-03-02,Camera,Home Appliances,18,1786.86,PayPal,Completed,Chennai,32163.48,2024,3,2
29662,29663,5604,2024-03-12,TV,Electronics,23,1349.51,UPI,Completed,Delhi,31038.73,2024,3,12
29693,29694,6944,2024-03-19,Tablet,Electronics,9,2157.04,UPI,Completed,Mumbai,19413.36,2024,3,19
29698,29699,8669,2024-03-13,TV,Accessories,7,916.89,UPI,Completed,Chennai,6418.23,2024,3,13
29701,29702,8328,2024-03-24,Tablet,Home Appliances,18,29.01,Credit Card,Completed,Hyderabad,522.18,2024,3,24
29722,29723,7465,2024-03-28,Camera,Electronics,10,1603.13,Cash,Cancelled,Bangalore,16031.3,2024,3,28
29739,29740,1392,2024-03-04,Laptop,Clothing,7,1294.68,UPI,Completed,Delhi,9062.76,2024,3,4
29757,29758,4793,2024-03-01,Headphones,Electronics,1,2282.54,PayPal,Completed,Kolkata,2282.54,2024,3,1
29776,29777,2553,2024-03-01,Headphones,Clothing,7,1184.32,Debit Card,Completed,Delhi,8290.24,2024,3,1
29777,29778,9857,2024-03-23,Headphones,Accessories,3,316.2,PayPal,Completed,Kolkata,948.6,2024,3,23
29824,29825,5635,2024-03-29,Headphones,Home Appliances,6,2405.53,UPI,Completed,Hyderabad,14433.18,2024,3,29
29854,29855,7438,2024-03-31,Camera,Accessories,7,1390.58,Credit Card,Completed,Kolkata,9734.06,2024,3,31
29874,29875,3859,2024-03-25,Shoes,Electronics,19,1229.54,Cash,Completed,Pune,23361.26,2024,3,25
29880,29881,6804,2024-03-26,Laptop,Accessories,23,2462.91,Cash,Completed,Chennai,56646.93,2024,3,26
29921,29922,8424,2024-03-11,Shoes,Electronics,1,133.59,UPI,Completed,Bangalore,133.59,2024,3,11
29956,29957,5310,2024-03-30,Camera,Accessories,2,2429.74,Cash,Completed,Kolkata,4859.48,2024,3,30
29964,29965,9064,2024-03-16,Laptop,Clothing,20,1066.88,Debit Card,Completed,Hyderabad,21337.6,2024,3,16
29975,29976,9116,2024-03-09,Shoes,Home Appliances,18,828.72,Debit Card,Completed,Pune,14916.96,2024,3,9
29991,29992,9366,2024-03-11,Watch,Home Appliances,13,2363.24,Credit Card,Cancelled,Pune,30722.12,2024,3,11
30005,30006,8555,2024-03-05,Watch,Home Appliances,9,525.89,Debit Card,Completed,Chennai,4733.01,2024,3,5
30025,30026,1765,2024-03-20,Watch,Accessories,5,1135.66,Cash,Cancelled,Delhi,5678.3,2024,3,20
30119,30120,2347,2024-03-03,Watch,Electronics,4,693.31,Credit Card,Returned,Kolkata,2773.24,2024,3,3
30131,30132,2037,2024-03-29,Shoes,Home Appliances,22,367.75,Debit Card,Cancelled,Delhi,8090.5,2024,3,29
30156,30157,3416,2024-03-07,Laptop,Home Appliances,20,428.82,Debit Card,Completed,Kolkata,8576.4,2024,3,7
30182,30183,5183,2024-03-14,Tablet,Accessories,8,852.92,Cash,Cancelled,Kolkata,6823.36,2024,3,14
30196,30197,9597,2024-03-28,Shoes,Home Appliances,3,1391.23,Cash,Cancelled,Kolkata,4173.69,2024,3,28
30248,30249,2029,2024-03-21,Camera,Clothing,21,1694.16,Cash,Completed,Kolkata,35577.36,2024,3,21
30263,30264,2405,2024-03-24,Laptop,Electronics,24,1776.33,PayPal,Cancelled,Hyderabad,42631.92,2024,3,24
30272,30273,9026,2024-03-11,Headphones,Accessories,5,1153.17,Credit Card,Completed,Pune,5765.85,2024,3,11
30277,30278,6307,2024-03-07,Shoes,Accessories,3,1105.19,PayPal,Cancelled,Bangalore,3315.57,2024,3,7
30283,30284,1495,2024-03-07,Camera,Clothing,4,610.4,UPI,Completed,Bangalore,2441.6,2024,3,7
30286,30287,9048,2024-03-19,Laptop,Electronics,18,402.04,PayPal,Completed,Kolkata,7236.72,2024,3,19
30319,30320,2214,2024-03-31,Tablet,Accessories,12,966.32,PayPal,Completed,Pune,11595.84,2024,3,31
30325,30326,1761,2024-03-07,Headphones,Home Appliances,13,1331.62,Credit Card,Completed,Hyderabad,17311.06,2024,3,7
30330,30331,2496,2024-03-12,Laptop,Electronics,10,2416.58,Credit Card,Cancelled,Bangalore,24165.8,2024,3,12
30331,30332,5582,2024-03-24,Laptop,Accessories,21,1021.66,Cash,Completed,Pune,21454.86,2024,3,24
30348,30349,3071,2024-03-26,Laptop,Home Appliances,18,43.76,Debit Card,Returned,Chennai,787.68,2024,3,26
30378,30379,8967,2024-03-23,Laptop,Home Appliances,7,572.11,Cash,Completed,Pune,4004.77,2024,3,23
30381,30382,2146,2024-03-31,Laptop,Clothing,24,227.11,Credit Card,Completed,Hyderabad,5450.64,2024,3,31
30401,30402,5762,2024-03-25,Laptop,Accessories,14,1573.08,UPI,Completed,Chennai,22023.12,2024,3,25
30445,30446,5540,2024-03-09,Headphones,Electronics,21,1824.31,Debit Card,Cancelled,Bangalore,38310.51,2024,3,9
30450,30451,5418,2024-03-14,Camera,Clothing,15,1902.86,Cash,Cancelled,Delhi,28542.9,2024,3,14
30469,30470,3898,2024-03-02,Shoes,Home Appliances,18,1525.46,PayPal,Cancelled,Pune,27458.28,2024,3,2
30494,30495,1845,2024-03-19,Headphones,Accessories,14,673.42,Debit Card,Completed,Chennai,9427.88,2024,3,19
30505,30506,1494,2024-03-22,TV,Electronics,20,1984.45,Debit Card,Completed,Kolkata,39689.0,2024,3,22
30547,30548,3258,2024-03-04,Camera,Clothing,7,811.21,Credit Card,Cancelled,Mumbai,5678.47,2024,3,4
30560,30561,7746,2024-03-11,Watch,Accessories,5,1660.2,PayPal,Completed,Mumbai,8301.0,2024,3,11
30573,30574,7346,2024-03-05,Mobile,Accessories,24,1241.57,UPI,Completed,Kolkata,29797.68,2024,3,5
30594,30595,5965,2024-03-23,Camera,Home Appliances,2,483.04,Cash,Cancelled,Kolkata,966.08,2024,3,23
30602,30603,5616,2024-03-06,TV,Home Appliances,18,460.95,Debit Card,Completed,Bangalore,8297.1,2024,3,6
30606,30607,4200,2024-03-19,Mobile,Electronics,11,123.01,Credit Card,Completed,Delhi,1353.11,2024,3,19
30618,30619,2610,2024-03-25,TV,Electronics,21,1181.72,UPI,Completed,Chennai,24816.12,2024,3,25
30684,30685,1204,2024-03-20,Laptop,Accessories,10,135.34,Debit Card,Cancelled,Chennai,1353.4,2024,3,20
30685,30686,1741,2024-03-05,Mobile,Clothing,4,385.48,Credit Card,Completed,Kolkata,1541.92,2024,3,5
30718,30719,7666,2024-03-25,Headphones,Electronics,4,499.84,Credit Card,Completed,Delhi,1999.36,2024,3,25
30771,30772,1533,2024-03-16,TV,Clothing,14,2222.19,PayPal,Completed,Hyderabad,31110.66,2024,3,16
30790,30791,8707,2024-03-26,Camera,Home Appliances,20,570.22,Debit Card,Completed,Bangalore,11404.4,2024,3,26
30811,30812,4318,2024-03-09,Camera,Accessories,2,2167.08,Debit Card,Completed,Pune,4334.16,2024,3,9
30813,30814,8221,2024-03-08,TV,Home Appliances,2,816.9,Credit Card,Returned,Kolkata,1633.8,2024,3,8
30816,30817,5562,2024-03-23,Camera,Home Appliances,12,440.93,Credit Card,Returned,Mumbai,5291.16,2024,3,23
30819,30820,1904,2024-03-11,TV,Electronics,6,836.44,UPI,Completed,Bangalore,5018.64,2024,3,11
30823,30824,8851,2024-03-07,Headphones,Accessories,18,2173.77,Cash,Completed,Bangalore,39127.86,2024,3,7
30851,30852,2754,2024-03-18,TV,Accessories,4,1690.27,Credit Card,Completed,Pune,6761.08,2024,3,18
30852,30853,8020,2024-03-17,TV,Home Appliances,2,1727.04,UPI,Completed,Hyderabad,3454.08,2024,3,17
